*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
170.000000	0.0535644 	170.000000	0.0521425 	170.000000	0.0519036 	170.000000	0.0516467 	170.000000	0.0521255 	170.000000	1.70227e-05	
175.000000	0.0525647 	175.000000	0.0511639 	175.000000	0.0509245 	175.000000	0.0506692 	175.000000	0.0511474 	175.000000	1.65762e-05	
180.000000	0.0516173 	180.000000	0.0502375 	180.000000	0.0499974 	180.000000	0.0497436 	180.000000	0.0502213 	180.000000	1.61535e-05	
185.000000	0.0507181 	185.000000	0.0493591 	185.000000	0.0491183 	185.000000	0.048866  	185.000000	0.0493433 	185.000000	1.57525e-05	
190.000000	0.0498635 	190.000000	0.048525  	190.000000	0.0482836 	190.000000	0.0480328 	190.000000	0.0485097 	190.000000	1.53718e-05	
195.000000	0.0490502 	195.000000	0.0477321 	195.000000	0.0474895 	195.000000	0.0472406 	195.000000	0.0477171 	195.000000	1.50097e-05	
200.000000	0.0482753 	200.000000	0.0469774 	200.000000	0.0467338 	200.000000	0.0464866 	200.000000	0.0469627 	200.000000	1.46649e-05	
210.000000	0.0468301 	210.000000	0.0455719 	210.000000	0.0453325 	210.000000	0.0450825 	210.000000	0.0455579 	210.000000	1.40225e-05	
220.000000	0.0455092 	220.000000	0.0442898 	220.000000	0.0440504 	220.000000	0.0438019 	220.000000	0.0442764 	220.000000	1.3436e-05	
230.000000	0.0442972 	230.000000	0.0431156 	230.000000	0.0428749 	230.000000	0.0426294 	230.000000	0.0431027 	230.000000	1.28984e-05	
240.000000	0.0431809 	240.000000	0.0420363 	240.000000	0.0417951 	240.000000	0.041552  	240.000000	0.0420239 	240.000000	1.24036e-05	
250.000000	0.0421496 	250.000000	0.0410409 	250.000000	0.0407994 	250.000000	0.0405587 	250.000000	0.041029  	250.000000	1.19468e-05	
260.000000	0.0411936 	260.000000	0.0401201 	260.000000	0.0398787 	260.000000	0.0396401 	260.000000	0.0401085 	260.000000	1.15236e-05	
270.000000	0.0403052 	270.000000	0.0392658 	270.000000	0.0390248 	270.000000	0.0387883 	270.000000	0.0392546 	270.000000	1.11305e-05	
280.000000	0.0394774 	280.000000	0.0384711 	280.000000	0.0382309 	280.000000	0.0379964 	280.000000	0.0384604 	280.000000	1.07642e-05	
290.000000	0.0387041 	290.000000	0.0377302 	290.000000	0.037491  	290.000000	0.0372585 	290.000000	0.0377198 	290.000000	1.04222e-05	
300.000000	0.0379802 	300.000000	0.0370378 	300.000000	0.0368    	300.000000	0.0365692 	300.000000	0.0370277 	300.000000	1.0102e-05	
310.000000	0.0373012 	310.000000	0.0363893 	310.000000	0.0361532 	310.000000	0.0359241 	310.000000	0.0363795 	310.000000	9.80156e-06	
320.000000	0.036663  	320.000000	0.0357809 	320.000000	0.0355466 	320.000000	0.0353191 	320.000000	0.0357714 	320.000000	9.51914e-06	
330.000000	0.036062  	330.000000	0.0352089 	330.000000	0.0349767 	330.000000	0.0347508 	330.000000	0.0351996 	330.000000	9.25313e-06	
340.000000	0.0354952 	340.000000	0.0346703 	340.000000	0.0344404 	340.000000	0.034216  	340.000000	0.0346613 	340.000000	9.00211e-06	
350.000000	0.0349598 	350.000000	0.0341622 	350.000000	0.0339348 	350.000000	0.0337119 	350.000000	0.0341535 	350.000000	8.76485e-06	
360.000000	0.0344532 	360.000000	0.0336823 	360.000000	0.0334576 	360.000000	0.033236  	360.000000	0.0336738 	360.000000	8.54022e-06	
370.000000	0.0339732 	370.000000	0.0332283 	370.000000	0.0330064 	370.000000	0.0327862 	370.000000	0.03322   	370.000000	8.32723e-06	
380.000000	0.0335179 	380.000000	0.0327982 	380.000000	0.0325793 	380.000000	0.0323604 	380.000000	0.0327901 	380.000000	8.12498e-06	
390.000000	0.0330855 	390.000000	0.0323903 	390.000000	0.0321745 	390.000000	0.0319568 	390.000000	0.0323824 	390.000000	7.93268e-06	
400.000000	0.0326742 	400.000000	0.0320029 	400.000000	0.0317904 	400.000000	0.0315738 	400.000000	0.0319952 	400.000000	7.7496e-06	
410.000000	0.0322827 	410.000000	0.0316346 	410.000000	0.0314254 	410.000000	0.0312099 	410.000000	0.0316271 	410.000000	7.57509e-06	
420.000000	0.0319095 	420.000000	0.0312841 	420.000000	0.0310783 	420.000000	0.0308639 	420.000000	0.0312767 	420.000000	7.40854e-06	
430.000000	0.0315535 	430.000000	0.0309501 	430.000000	0.0307478 	430.000000	0.0305344 	430.000000	0.0309429 	430.000000	7.24942e-06	
440.000000	0.0312136 	440.000000	0.0306316 	440.000000	0.0304328 	440.000000	0.0302205 	440.000000	0.0306246 	440.000000	7.09724e-06	
450.000000	0.0308886 	450.000000	0.0303276 	450.000000	0.0301324 	450.000000	0.029921  	450.000000	0.0303207 	450.000000	6.95154e-06	
460.000000	0.0305778 	460.000000	0.0300371 	460.000000	0.0298455 	460.000000	0.0296351 	460.000000	0.0300303 	460.000000	6.81192e-06	
470.000000	0.0302803 	470.000000	0.0297594 	470.000000	0.0295714 	470.000000	0.0293619 	470.000000	0.0297527 	470.000000	6.678e-06 	
480.000000	0.0299952 	480.000000	0.0294936 	480.000000	0.0293093 	480.000000	0.0291006 	480.000000	0.029487  	480.000000	6.54944e-06	
490.000000	0.0297218 	490.000000	0.029239  	490.000000	0.0290584 	490.000000	0.0288506 	490.000000	0.0292326 	490.000000	6.42591e-06	
500.000000	0.0294595 	500.000000	0.028995  	500.000000	0.0288181 	500.000000	0.0286111 	500.000000	0.0289887 	500.000000	6.30711e-06	
520.000000	0.0289657 	520.000000	0.0285363 	520.000000	0.0283668 	520.000000	0.0281614 	520.000000	0.0285303 	520.000000	6.08269e-06	
540.000000	0.0285093 	540.000000	0.0281133 	540.000000	0.0279512 	540.000000	0.0277471 	540.000000	0.0281075 	540.000000	5.87423e-06	
560.000000	0.0280865 	560.000000	0.0277223 	560.000000	0.0275672 	560.000000	0.0273646 	560.000000	0.0277166 	560.000000	5.68007e-06	
580.000000	0.0276941 	580.000000	0.0273599 	580.000000	0.0272119 	580.000000	0.0270106 	580.000000	0.0273544 	580.000000	5.49877e-06	
600.000000	0.027329  	600.000000	0.0270234 	600.000000	0.0268826 	600.000000	0.0266822 	600.000000	0.0270181 	600.000000	5.32908e-06	
