*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
41.000000	6.79412e-06	41.000000	8.07639e-06	41.000000	8.05411e-06	41.000000	8.08658e-06	41.000000	8.07332e-06	41.000000	3.06737e-09	
44.000000	6.42541e-06	44.000000	7.63352e-06	44.000000	7.61238e-06	44.000000	7.63698e-06	44.000000	7.63065e-06	44.000000	2.87616e-09	
47.000000	6.09995e-06	47.000000	7.2425e-06	47.000000	7.22225e-06	47.000000	7.24081e-06	47.000000	7.23979e-06	47.000000	2.70825e-09	
50.000000	5.81042e-06	50.000000	6.89465e-06	50.000000	6.87543e-06	50.000000	6.88899e-06	50.000000	6.89209e-06	50.000000	2.55958e-09	
55.000000	5.39266e-06	55.000000	6.39292e-06	55.000000	6.37489e-06	55.000000	6.38244e-06	55.000000	6.39057e-06	55.000000	2.34625e-09	
60.000000	5.03932e-06	60.000000	5.96889e-06	60.000000	5.95297e-06	60.000000	5.95511e-06	60.000000	5.96673e-06	60.000000	2.16693e-09	
65.000000	4.73631e-06	65.000000	5.60568e-06	65.000000	5.5911e-06	65.000000	5.58958e-06	65.000000	5.60367e-06	65.000000	2.014e-09 	
70.000000	4.47342e-06	70.000000	5.29097e-06	70.000000	5.2772e-06	70.000000	5.27321e-06	70.000000	5.28909e-06	70.000000	1.88197e-09	
75.000000	4.24302e-06	75.000000	5.01557e-06	75.000000	5.00305e-06	75.000000	4.99661e-06	75.000000	5.0138e-06	75.000000	1.76678e-09	
80.000000	4.03934e-06	80.000000	4.77248e-06	80.000000	4.76069e-06	80.000000	4.75265e-06	80.000000	4.77082e-06	80.000000	1.66537e-09	
85.000000	3.85789e-06	85.000000	4.55629e-06	85.000000	4.54517e-06	85.000000	4.53582e-06	85.000000	4.55472e-06	85.000000	1.57538e-09	
90.000000	3.69515e-06	90.000000	4.36273e-06	90.000000	4.35227e-06	90.000000	4.34179e-06	90.000000	4.36123e-06	90.000000	1.49495e-09	
95.000000	3.5483e-06	95.000000	4.18838e-06	95.000000	4.17856e-06	95.000000	4.16712e-06	95.000000	4.18696e-06	95.000000	1.42263e-09	
100.000000	3.41508e-06	100.000000	4.0305e-06	100.000000	4.0213e-06	100.000000	4.00902e-06	100.000000	4.02915e-06	100.000000	1.35723e-09	
105.000000	3.29363e-06	105.000000	3.88684e-06	105.000000	3.87827e-06	105.000000	3.86522e-06	105.000000	3.88555e-06	105.000000	1.29779e-09	
110.000000	3.18243e-06	110.000000	3.75555e-06	110.000000	3.74717e-06	110.000000	3.73385e-06	110.000000	3.75431e-06	110.000000	1.24352e-09	
115.000000	3.0802e-06	115.000000	3.63508e-06	115.000000	3.62716e-06	115.000000	3.61336e-06	115.000000	3.63389e-06	115.000000	1.19377e-09	
120.000000	2.98587e-06	120.000000	3.52414e-06	120.000000	3.51666e-06	120.000000	3.50243e-06	120.000000	3.52299e-06	120.000000	1.14799e-09	
125.000000	2.89854e-06	125.000000	3.42163e-06	125.000000	3.41428e-06	125.000000	3.39998e-06	125.000000	3.42052e-06	125.000000	1.10572e-09	
130.000000	2.81744e-06	130.000000	3.32662e-06	130.000000	3.31949e-06	130.000000	3.30506e-06	130.000000	3.32555e-06	130.000000	1.06657e-09	
135.000000	2.7419e-06	135.000000	3.23831e-06	135.000000	3.23169e-06	135.000000	3.21686e-06	135.000000	3.23728e-06	135.000000	1.03019e-09	
140.000000	2.67137e-06	140.000000	3.156e-06 	140.000000	3.14975e-06	140.000000	3.13469e-06	140.000000	3.15501e-06	140.000000	9.96296e-10	
145.000000	2.60535e-06	145.000000	3.07912e-06	145.000000	3.07304e-06	145.000000	3.05796e-06	145.000000	3.07815e-06	145.000000	9.64644e-10	
150.000000	2.5434e-06	150.000000	3.00712e-06	150.000000	3.00129e-06	150.000000	2.98614e-06	150.000000	3.00619e-06	150.000000	9.35014e-10	
155.000000	2.45614e-06	155.000000	2.93956e-06	155.000000	2.93397e-06	155.000000	2.91877e-06	155.000000	2.93866e-06	155.000000	9.07216e-10	
160.000000	2.405e-06 	160.000000	2.87605e-06	160.000000	2.8707e-06	160.000000	2.85545e-06	160.000000	2.87517e-06	160.000000	8.81082e-10	
165.000000	2.35678e-06	165.000000	2.81622e-06	165.000000	2.81111e-06	165.000000	2.79583e-06	165.000000	2.81536e-06	165.000000	8.56466e-10	
170.000000	2.31123e-06	170.000000	2.75976e-06	170.000000	2.7549e-06	170.000000	2.73959e-06	170.000000	2.75892e-06	170.000000	8.33238e-10	
175.000000	2.26812e-06	175.000000	2.70639e-06	175.000000	2.70179e-06	175.000000	2.68646e-06	175.000000	2.70558e-06	175.000000	8.11281e-10	
180.000000	2.22726e-06	180.000000	2.65587e-06	180.000000	2.65153e-06	180.000000	2.63618e-06	180.000000	2.65508e-06	180.000000	7.90494e-10	
185.000000	2.18848e-06	185.000000	2.60798e-06	185.000000	2.60389e-06	185.000000	2.58853e-06	185.000000	2.60721e-06	185.000000	7.70784e-10	
190.000000	2.15163e-06	190.000000	2.56251e-06	190.000000	2.55867e-06	190.000000	2.54331e-06	190.000000	2.56176e-06	190.000000	7.52068e-10	
195.000000	2.11655e-06	195.000000	2.51929e-06	195.000000	2.51573e-06	195.000000	2.50034e-06	195.000000	2.51855e-06	195.000000	7.34273e-10	
200.000000	2.08313e-06	200.000000	2.47815e-06	200.000000	2.47486e-06	200.000000	2.45946e-06	200.000000	2.47743e-06	200.000000	7.1733e-10	
