*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
24.000000	0.00849217	24.000000	0.00709773	24.000000	0.00704909	24.000000	0.00704792	24.000000	0.0070944 	24.000000	3.33048e-06	
25.000000	0.00821386	25.000000	0.00687555	25.000000	0.00682145	25.000000	0.00681976	25.000000	0.00687234	25.000000	3.2104e-06	
27.000000	0.00771442	27.000000	0.00647469	27.000000	0.00640858	27.000000	0.00640644	27.000000	0.00647169	27.000000	2.99553e-06	
29.000000	0.00727876	29.000000	0.00612285	29.000000	0.00604382	29.000000	0.00604172	29.000000	0.00612004	29.000000	2.80877e-06	
31.000000	0.00689521	31.000000	0.00581147	31.000000	0.00573073	31.000000	0.00572861	31.000000	0.00580882	31.000000	2.64487e-06	
33.000000	0.00655478	33.000000	0.00553386	33.000000	0.0054617 	33.000000	0.0054597 	33.000000	0.00553136	33.000000	2.49982e-06	
35.000000	0.00625046	35.000000	0.00528476	35.000000	0.00522003	35.000000	0.00521825	35.000000	0.00528239	35.000000	2.37051e-06	
38.000000	0.00584982	38.000000	0.00495553	38.000000	0.00490122	38.000000	0.00489882	38.000000	0.00495333	38.000000	2.20078e-06	
41.000000	0.00550375	41.000000	0.00467002	41.000000	0.00462392	41.000000	0.00462145	41.000000	0.00466797	41.000000	2.05466e-06	
44.000000	0.00520163	44.000000	0.00441998	44.000000	0.00438043	44.000000	0.00437817	44.000000	0.00441805	44.000000	1.92748e-06	
47.000000	0.00493543	47.000000	0.00419911	47.000000	0.00416508	47.000000	0.00416294	47.000000	0.00419729	47.000000	1.81575e-06	
50.000000	0.00469899	50.000000	0.00400252	50.000000	0.0039731 	50.000000	0.00397109	50.000000	0.0040008 	50.000000	1.71676e-06	
55.000000	0.00435842	55.000000	0.00371876	55.000000	0.00369547	55.000000	0.00369362	55.000000	0.00371718	55.000000	1.57464e-06	
60.000000	0.00407086	60.000000	0.00347872	60.000000	0.00346016	60.000000	0.00345832	60.000000	0.00347726	60.000000	1.45509e-06	
65.000000	0.00382462	65.000000	0.00327291	65.000000	0.00325829	65.000000	0.00325612	65.000000	0.00327156	65.000000	1.35307e-06	
70.000000	0.00361122	70.000000	0.00309442	70.000000	0.00308236	70.000000	0.00308038	70.000000	0.00309316	70.000000	1.26494e-06	
75.000000	0.00342438	75.000000	0.0029381 	75.000000	0.00292802	75.000000	0.00292616	75.000000	0.00293692	75.000000	1.18801e-06	
80.000000	0.00325933	80.000000	0.00280002	80.000000	0.00279143	80.000000	0.00278967	80.000000	0.0027989 	80.000000	1.12025e-06	
85.000000	0.00311239	85.000000	0.00267713	85.000000	0.00266965	85.000000	0.00266799	85.000000	0.00267607	85.000000	1.0601e-06	
90.000000	0.00298068	90.000000	0.00256702	90.000000	0.00256038	90.000000	0.00255879	90.000000	0.00256601	90.000000	1.00631e-06	
95.000000	0.00286188	95.000000	0.00246779	95.000000	0.00246212	95.000000	0.00246022	95.000000	0.00246683	95.000000	9.57929e-07	
100.000000	0.00275415	100.000000	0.00237787	100.000000	0.00237261	100.000000	0.00237079	100.000000	0.00237696	100.000000	9.1416e-07	
105.000000	0.00265598	105.000000	0.00229602	105.000000	0.00229101	105.000000	0.00228927	105.000000	0.00229514	105.000000	8.74368e-07	
110.000000	0.00256611	110.000000	0.00222117	110.000000	0.00221632	110.000000	0.00221465	110.000000	0.00222034	110.000000	8.38028e-07	
