*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
44.000000	4.20713e-07	44.000000	4.98068e-07	44.000000	4.97761e-07	44.000000	4.9751e-07	44.000000	4.97859e-07	44.000000	2.08984e-10	
47.000000	3.99182e-07	47.000000	4.72445e-07	47.000000	4.71973e-07	47.000000	4.71688e-07	47.000000	4.72249e-07	47.000000	1.96666e-10	
50.000000	3.80058e-07	50.000000	4.49676e-07	50.000000	4.49051e-07	50.000000	4.48763e-07	50.000000	4.4949e-07	50.000000	1.85767e-10	
55.000000	3.52513e-07	55.000000	4.16866e-07	55.000000	4.1608e-07	55.000000	4.15767e-07	55.000000	4.16696e-07	55.000000	1.70141e-10	
60.000000	3.29255e-07	60.000000	3.89164e-07	60.000000	3.88225e-07	60.000000	3.87937e-07	60.000000	3.89007e-07	60.000000	1.57019e-10	
65.000000	3.09339e-07	65.000000	3.6545e-07	65.000000	3.6443e-07	65.000000	3.64135e-07	65.000000	3.65304e-07	65.000000	1.45837e-10	
70.000000	2.92079e-07	70.000000	3.44912e-07	70.000000	3.43835e-07	70.000000	3.43535e-07	70.000000	3.44776e-07	70.000000	1.36191e-10	
75.000000	2.76967e-07	75.000000	3.26945e-07	75.000000	3.258e-07 	75.000000	3.25524e-07	75.000000	3.26817e-07	75.000000	1.27781e-10	
80.000000	2.63618e-07	80.000000	3.1109e-07	80.000000	3.09939e-07	80.000000	3.09639e-07	80.000000	3.1097e-07	80.000000	1.20382e-10	
85.000000	2.51733e-07	85.000000	2.96991e-07	85.000000	2.95805e-07	85.000000	2.9552e-07	85.000000	2.96878e-07	85.000000	1.1382e-10	
90.000000	2.4108e-07	90.000000	2.8437e-07	90.000000	2.83158e-07	90.000000	2.82885e-07	90.000000	2.84262e-07	90.000000	1.07959e-10	
95.000000	2.31471e-07	95.000000	2.73003e-07	95.000000	2.71802e-07	95.000000	2.71511e-07	95.000000	2.729e-07 	95.000000	1.02692e-10	
100.000000	2.22758e-07	100.000000	2.6271e-07	100.000000	2.61494e-07	100.000000	2.61215e-07	100.000000	2.62612e-07	100.000000	9.79306e-11	
105.000000	2.14818e-07	105.000000	2.53345e-07	105.000000	2.52118e-07	105.000000	2.5185e-07	105.000000	2.53251e-07	105.000000	9.36055e-11	
110.000000	2.0755e-07	110.000000	2.44786e-07	110.000000	2.43549e-07	110.000000	2.43294e-07	110.000000	2.44696e-07	110.000000	8.96587e-11	
115.000000	2.00869e-07	115.000000	2.36933e-07	115.000000	2.3571e-07	115.000000	2.35447e-07	115.000000	2.36847e-07	115.000000	8.60419e-11	
120.000000	1.94707e-07	120.000000	2.29701e-07	120.000000	2.28492e-07	120.000000	2.28223e-07	120.000000	2.29619e-07	120.000000	8.27151e-11	
125.000000	1.89003e-07	125.000000	2.23019e-07	125.000000	2.21805e-07	125.000000	2.2155e-07	125.000000	2.2294e-07	125.000000	7.96443e-11	
130.000000	1.83706e-07	130.000000	2.16826e-07	130.000000	2.15614e-07	130.000000	2.15367e-07	130.000000	2.16749e-07	130.000000	7.68007e-11	
135.000000	1.78775e-07	135.000000	2.1107e-07	135.000000	2.09881e-07	135.000000	2.09622e-07	135.000000	2.10996e-07	135.000000	7.41598e-11	
140.000000	1.7417e-07	140.000000	2.05705e-07	140.000000	2.04529e-07	140.000000	2.0427e-07	140.000000	2.05633e-07	140.000000	7.17003e-11	
145.000000	1.6986e-07	145.000000	2.00693e-07	145.000000	1.99521e-07	145.000000	1.99272e-07	145.000000	2.00624e-07	145.000000	6.94041e-11	
150.000000	1.65817e-07	150.000000	1.96001e-07	150.000000	1.94837e-07	150.000000	1.94593e-07	150.000000	1.95933e-07	150.000000	6.72552e-11	
155.000000	1.60124e-07	155.000000	1.91597e-07	155.000000	1.9044e-07	155.000000	1.90205e-07	155.000000	1.91532e-07	155.000000	6.52397e-11	
160.000000	1.56787e-07	160.000000	1.87457e-07	160.000000	1.86313e-07	160.000000	1.8608e-07	160.000000	1.87394e-07	160.000000	6.33455e-11	
165.000000	1.53641e-07	165.000000	1.83557e-07	165.000000	1.82438e-07	165.000000	1.82196e-07	165.000000	1.83496e-07	165.000000	6.15617e-11	
170.000000	1.50668e-07	170.000000	1.79877e-07	170.000000	1.78775e-07	170.000000	1.78532e-07	170.000000	1.79818e-07	170.000000	5.98789e-11	
175.000000	1.47856e-07	175.000000	1.76399e-07	175.000000	1.75306e-07	175.000000	1.75071e-07	175.000000	1.76341e-07	175.000000	5.82887e-11	
180.000000	1.4519e-07	180.000000	1.73106e-07	180.000000	1.72025e-07	180.000000	1.71795e-07	180.000000	1.7305e-07	180.000000	5.67835e-11	
185.000000	1.42661e-07	185.000000	1.69985e-07	185.000000	1.68916e-07	185.000000	1.68691e-07	185.000000	1.69929e-07	185.000000	5.53567e-11	
190.000000	1.40256e-07	190.000000	1.67021e-07	190.000000	1.65964e-07	190.000000	1.65745e-07	190.000000	1.66967e-07	190.000000	5.40021e-11	
195.000000	1.37969e-07	195.000000	1.64204e-07	195.000000	1.63166e-07	195.000000	1.62945e-07	195.000000	1.64151e-07	195.000000	5.27144e-11	
200.000000	1.35789e-07	200.000000	1.61522e-07	200.000000	1.60509e-07	200.000000	1.60282e-07	200.000000	1.61471e-07	200.000000	5.14887e-11	
210.000000	1.31723e-07	210.000000	1.56529e-07	210.000000	1.55548e-07	210.000000	1.55325e-07	210.000000	1.5648e-07	210.000000	4.92061e-11	
220.000000	1.28007e-07	220.000000	1.51975e-07	220.000000	1.51023e-07	220.000000	1.50808e-07	220.000000	1.51928e-07	220.000000	4.71234e-11	
230.000000	1.24598e-07	230.000000	1.47805e-07	230.000000	1.46882e-07	230.000000	1.46675e-07	230.000000	1.47759e-07	230.000000	4.52153e-11	
240.000000	1.21458e-07	240.000000	1.43972e-07	240.000000	1.43092e-07	240.000000	1.4288e-07	240.000000	1.43928e-07	240.000000	4.34604e-11	
250.000000	1.18557e-07	250.000000	1.40437e-07	250.000000	1.39596e-07	250.000000	1.39384e-07	250.000000	1.40395e-07	250.000000	4.18409e-11	
260.000000	1.15868e-07	260.000000	1.37168e-07	260.000000	1.36358e-07	260.000000	1.36152e-07	260.000000	1.37127e-07	260.000000	4.03415e-11	
270.000000	1.13369e-07	270.000000	1.34135e-07	270.000000	1.33357e-07	270.000000	1.33157e-07	270.000000	1.34096e-07	270.000000	3.89491e-11	
280.000000	1.1104e-07	280.000000	1.31314e-07	280.000000	1.30569e-07	280.000000	1.30374e-07	280.000000	1.31277e-07	280.000000	3.76526e-11	
290.000000	1.08865e-07	290.000000	1.28684e-07	290.000000	1.27983e-07	290.000000	1.27782e-07	290.000000	1.28648e-07	290.000000	3.64424e-11	
300.000000	1.06829e-07	300.000000	1.26227e-07	300.000000	1.25563e-07	300.000000	1.25361e-07	300.000000	1.26192e-07	300.000000	3.53099e-11	
310.000000	1.04919e-07	310.000000	1.23926e-07	310.000000	1.23293e-07	310.000000	1.23097e-07	310.000000	1.23892e-07	310.000000	3.42479e-11	
320.000000	1.03124e-07	320.000000	1.21767e-07	320.000000	1.21167e-07	320.000000	1.20975e-07	320.000000	1.21733e-07	320.000000	3.32499e-11	
330.000000	1.01433e-07	330.000000	1.19737e-07	330.000000	1.19169e-07	330.000000	1.18982e-07	330.000000	1.19705e-07	330.000000	3.23102e-11	
340.000000	9.98388e-08	340.000000	1.17826e-07	340.000000	1.17292e-07	340.000000	1.17107e-07	340.000000	1.17795e-07	340.000000	3.14238e-11	
350.000000	9.83327e-08	350.000000	1.16024e-07	350.000000	1.1553e-07	350.000000	1.1534e-07	350.000000	1.15993e-07	350.000000	3.05863e-11	
360.000000	9.69078e-08	360.000000	1.14321e-07	360.000000	1.13864e-07	360.000000	1.13672e-07	360.000000	1.14292e-07	360.000000	2.97937e-11	
370.000000	9.55579e-08	370.000000	1.12711e-07	370.000000	1.12284e-07	370.000000	1.12097e-07	370.000000	1.12682e-07	370.000000	2.90424e-11	
380.000000	9.42772e-08	380.000000	1.11186e-07	380.000000	1.1079e-07	380.000000	1.10606e-07	380.000000	1.11157e-07	380.000000	2.83292e-11	
390.000000	9.30607e-08	390.000000	1.09739e-07	390.000000	1.09374e-07	390.000000	1.09193e-07	390.000000	1.09711e-07	390.000000	2.76513e-11	
400.000000	9.19039e-08	400.000000	1.08365e-07	400.000000	1.0803e-07	400.000000	1.07852e-07	400.000000	1.08338e-07	400.000000	2.70061e-11	
410.000000	9.08026e-08	410.000000	1.0706e-07	410.000000	1.06755e-07	410.000000	1.06579e-07	410.000000	1.07033e-07	410.000000	2.63913e-11	
420.000000	8.9753e-08	420.000000	1.05817e-07	420.000000	1.05547e-07	420.000000	1.05368e-07	420.000000	1.05791e-07	420.000000	2.58047e-11	
430.000000	8.87516e-08	430.000000	1.04633e-07	430.000000	1.04398e-07	430.000000	1.04216e-07	430.000000	1.04607e-07	430.000000	2.52444e-11	
440.000000	8.77954e-08	440.000000	1.03504e-07	440.000000	1.03299e-07	440.000000	1.03118e-07	440.000000	1.03479e-07	440.000000	2.47087e-11	
450.000000	8.68816e-08	450.000000	1.02426e-07	450.000000	1.02249e-07	450.000000	1.02071e-07	450.000000	1.02402e-07	450.000000	2.4196e-11	
460.000000	8.60073e-08	460.000000	1.01396e-07	460.000000	1.01247e-07	460.000000	1.01071e-07	460.000000	1.01373e-07	460.000000	2.37048e-11	
470.000000	8.51704e-08	470.000000	1.00412e-07	470.000000	1.0029e-07	470.000000	1.00116e-07	470.000000	1.00389e-07	470.000000	2.32337e-11	
480.000000	8.43685e-08	480.000000	9.94698e-08	480.000000	9.9375e-08	480.000000	9.92031e-08	480.000000	9.9447e-08	480.000000	2.27816e-11	
