*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
160.000000	0.292684  	160.000000	0.185459  	160.000000	0.185155  	160.000000	0.184174  	160.000000	0.185403  	160.000000	5.63015e-05	
165.000000	0.286811  	165.000000	0.181927  	165.000000	0.181622  	165.000000	0.180645  	165.000000	0.181873  	165.000000	5.47587e-05	
170.000000	0.281262  	170.000000	0.178592  	170.000000	0.178281  	170.000000	0.177308  	170.000000	0.178539  	170.000000	5.3302e-05	
175.000000	0.276012  	175.000000	0.175438  	175.000000	0.175118  	175.000000	0.174149  	175.000000	0.175386  	175.000000	5.19242e-05	
180.000000	0.271037  	180.000000	0.17245   	180.000000	0.172119  	180.000000	0.171153  	180.000000	0.172399  	180.000000	5.06189e-05	
185.000000	0.266315  	185.000000	0.169615  	185.000000	0.16927   	185.000000	0.168309  	185.000000	0.169565  	185.000000	4.93806e-05	
190.000000	0.261827  	190.000000	0.166922  	190.000000	0.166562  	190.000000	0.165604  	190.000000	0.166874  	190.000000	4.8204e-05	
195.000000	0.257557  	195.000000	0.164361  	195.000000	0.163984  	195.000000	0.16303   	195.000000	0.164314  	195.000000	4.70847e-05	
200.000000	0.253487  	200.000000	0.161922  	200.000000	0.161527  	200.000000	0.160576  	200.000000	0.161876  	200.000000	4.60185e-05	
210.000000	0.245898  	210.000000	0.157376  	210.000000	0.156943  	210.000000	0.156     	210.000000	0.157332  	210.000000	4.40306e-05	
220.000000	0.238962  	220.000000	0.153227  	220.000000	0.152754  	220.000000	0.151817  	220.000000	0.153185  	220.000000	4.22144e-05	
230.000000	0.232598  	230.000000	0.149424  	230.000000	0.14891   	230.000000	0.14798   	230.000000	0.149384  	230.000000	4.05483e-05	
240.000000	0.226736  	240.000000	0.145926  	240.000000	0.145371  	240.000000	0.144448  	240.000000	0.145887  	240.000000	3.90141e-05	
250.000000	0.22132   	250.000000	0.142699  	250.000000	0.142106  	250.000000	0.141187  	250.000000	0.142661  	250.000000	3.75966e-05	
260.000000	0.216301  	260.000000	0.139711  	260.000000	0.13907   	260.000000	0.138167  	260.000000	0.139674  	260.000000	3.62827e-05	
270.000000	0.211636  	270.000000	0.136938  	270.000000	0.136244  	270.000000	0.135363  	270.000000	0.136902  	270.000000	3.50613e-05	
280.000000	0.207289  	280.000000	0.134357  	280.000000	0.13363   	280.000000	0.132752  	280.000000	0.134323  	280.000000	3.39229e-05	
290.000000	0.203228  	290.000000	0.131949  	290.000000	0.131191  	290.000000	0.130317  	290.000000	0.131916  	290.000000	3.28591e-05	
300.000000	0.199427  	300.000000	0.129699  	300.000000	0.128909  	300.000000	0.128041  	300.000000	0.129667  	300.000000	3.18628e-05	
310.000000	0.195862  	310.000000	0.12759   	310.000000	0.126772  	310.000000	0.125908  	310.000000	0.127559  	310.000000	3.09276e-05	
320.000000	0.192511  	320.000000	0.125611  	320.000000	0.124767  	320.000000	0.123907  	320.000000	0.125581  	320.000000	3.00481e-05	
330.000000	0.189355  	330.000000	0.12375   	330.000000	0.12288   	330.000000	0.122025  	330.000000	0.12372   	330.000000	2.92192e-05	
340.000000	0.186379  	340.000000	0.121996  	340.000000	0.121105  	340.000000	0.120253  	340.000000	0.121968  	340.000000	2.84367e-05	
350.000000	0.183567  	350.000000	0.120342  	350.000000	0.119432  	350.000000	0.118582  	350.000000	0.120314  	350.000000	2.76968e-05	
360.000000	0.180907  	360.000000	0.118779  	360.000000	0.117843  	360.000000	0.117004  	360.000000	0.118752  	360.000000	2.6996e-05	
370.000000	0.178387  	370.000000	0.1173    	370.000000	0.116336  	370.000000	0.115512  	370.000000	0.117274  	370.000000	2.63312e-05	
380.000000	0.175996  	380.000000	0.115899  	380.000000	0.114915  	380.000000	0.114098  	380.000000	0.115873  	380.000000	2.56997e-05	
390.000000	0.173726  	390.000000	0.114569  	390.000000	0.113574  	390.000000	0.112758  	390.000000	0.114544  	390.000000	2.50991e-05	
400.000000	0.171566  	400.000000	0.113306  	400.000000	0.112299  	400.000000	0.111486  	400.000000	0.113282  	400.000000	2.45271e-05	
410.000000	0.16951   	410.000000	0.112106  	410.000000	0.111087  	410.000000	0.110277  	410.000000	0.112082  	410.000000	2.39816e-05	
420.000000	0.167551  	420.000000	0.110962  	420.000000	0.109934  	420.000000	0.109128  	420.000000	0.110939  	420.000000	2.34609e-05	
430.000000	0.165681  	430.000000	0.109873  	430.000000	0.108836  	430.000000	0.108033  	430.000000	0.10985   	430.000000	2.29632e-05	
440.000000	0.163896  	440.000000	0.108834  	440.000000	0.107792  	440.000000	0.106989  	440.000000	0.108812  	440.000000	2.24871e-05	
450.000000	0.16219   	450.000000	0.107842  	450.000000	0.106793  	450.000000	0.105994  	450.000000	0.10782   	450.000000	2.20311e-05	
460.000000	0.160558  	460.000000	0.106894  	460.000000	0.105835  	460.000000	0.105044  	460.000000	0.106873  	460.000000	2.1594e-05	
470.000000	0.158996  	470.000000	0.105988  	470.000000	0.104917  	470.000000	0.104136  	470.000000	0.105966  	470.000000	2.11747e-05	
480.000000	0.157499  	480.000000	0.10512   	480.000000	0.104042  	480.000000	0.103267  	480.000000	0.105099  	480.000000	2.07719e-05	
490.000000	0.156064  	490.000000	0.104289  	490.000000	0.103208  	490.000000	0.102436  	490.000000	0.104268  	490.000000	2.03849e-05	
500.000000	0.154686  	500.000000	0.103492  	500.000000	0.102412  	500.000000	0.101641  	500.000000	0.103472  	500.000000	2.00126e-05	
520.000000	0.152093  	520.000000	0.101994  	520.000000	0.100914  	520.000000	0.100147  	520.000000	0.101975  	520.000000	1.93089e-05	
540.000000	0.149697  	540.000000	0.100613  	540.000000	0.0995342 	540.000000	0.0987711 	540.000000	0.100594  	540.000000	1.8655e-05	
560.000000	0.147477  	560.000000	0.0993349 	560.000000	0.098261  	560.000000	0.0975017 	560.000000	0.0993168 	560.000000	1.80456e-05	
580.000000	0.145416  	580.000000	0.0981508 	580.000000	0.0970815 	580.000000	0.0963276 	580.000000	0.0981333 	580.000000	1.74764e-05	
600.000000	0.143499  	600.000000	0.0970513 	600.000000	0.0959843 	600.000000	0.0952394 	600.000000	0.0970344 	600.000000	1.69433e-05	
620.000000	0.141713  	620.000000	0.0960284 	620.000000	0.0949652 	620.000000	0.094229  	620.000000	0.096012  	620.000000	1.64431e-05	
640.000000	0.140047  	640.000000	0.0950751 	640.000000	0.0940216 	640.000000	0.0932892 	640.000000	0.0950592 	640.000000	1.59727e-05	
660.000000	0.138489  	660.000000	0.0941854 	660.000000	0.0931441 	660.000000	0.0924136 	660.000000	0.0941698 	660.000000	1.55295e-05	
680.000000	0.137031  	680.000000	0.0933536 	680.000000	0.0923243 	680.000000	0.0915967 	680.000000	0.0933385 	680.000000	1.51112e-05	
700.000000	0.135664  	700.000000	0.0925752 	700.000000	0.0915588 	700.000000	0.0908333 	700.000000	0.0925604 	700.000000	1.47157e-05	
720.000000	0.134383  	720.000000	0.0918456 	720.000000	0.0908433 	720.000000	0.090119  	720.000000	0.0918312 	720.000000	1.43412e-05	
740.000000	0.133179  	740.000000	0.0911611 	740.000000	0.0901703 	740.000000	0.0894499 	740.000000	0.0911471 	740.000000	1.39861e-05	
760.000000	0.132047  	760.000000	0.0905181 	760.000000	0.0895352 	760.000000	0.0888223 	760.000000	0.0905045 	760.000000	1.36487e-05	
780.000000	0.130982  	780.000000	0.0899137 	780.000000	0.0889384 	780.000000	0.0882331 	780.000000	0.0899004 	780.000000	1.33279e-05	
800.000000	0.129979  	800.000000	0.089345  	800.000000	0.0883806 	800.000000	0.0876794 	800.000000	0.0893319 	800.000000	1.30225e-05	
820.000000	0.129034  	820.000000	0.0888094 	820.000000	0.0878583 	820.000000	0.0871584 	820.000000	0.0887966 	820.000000	1.27312e-05	
840.000000	0.128144  	840.000000	0.0883046 	840.000000	0.087381  	840.000000	0.086682  	840.000000	0.0882921 	840.000000	1.24532e-05	
860.000000	0.127303  	860.000000	0.0878286 	860.000000	0.0869287 	860.000000	0.0862314 	860.000000	0.0878164 	860.000000	1.21876e-05	
880.000000	0.12651   	880.000000	0.0873794 	880.000000	0.0865024 	880.000000	0.0858069 	880.000000	0.0873674 	880.000000	1.19335e-05	
900.000000	0.125761  	900.000000	0.0869553 	900.000000	0.0861009 	900.000000	0.0854066 	900.000000	0.0869436 	900.000000	1.16902e-05	
920.000000	0.125053  	920.000000	0.0865547 	920.000000	0.0857225 	920.000000	0.0850289 	920.000000	0.0865432 	920.000000	1.14569e-05	
940.000000	0.124384  	940.000000	0.0861761 	940.000000	0.0853648 	940.000000	0.0846724 	940.000000	0.0861649 	940.000000	1.12332e-05	
960.000000	0.123752  	960.000000	0.0858182 	960.000000	0.0850254 	960.000000	0.0843358 	960.000000	0.0858072 	960.000000	1.10184e-05	
980.000000	0.123155  	980.000000	0.0854798 	980.000000	0.0847029 	980.000000	0.0840177 	980.000000	0.085469  	980.000000	1.0812e-05	
1000.000000	0.12259   	1000.000000	0.0851597 	1000.000000	0.0843974 	1000.000000	0.083717  	1000.000000	0.0851491 	1000.000000	1.06134e-05	
1020.000000	0.122056  	1020.000000	0.0848568 	1020.000000	0.0841087 	1020.000000	0.0834327 	1020.000000	0.0848464 	1020.000000	1.04223e-05	
1040.000000	0.121552  	1040.000000	0.0845703 	1040.000000	0.0838369 	1040.000000	0.0831637 	1040.000000	0.08456   	1040.000000	1.02382e-05	
1060.000000	0.121074  	1060.000000	0.0842991 	1060.000000	0.0835809 	1060.000000	0.0829093 	1060.000000	0.084289  	1060.000000	1.00608e-05	
1080.000000	0.120623  	1080.000000	0.0840425 	1080.000000	0.0833394 	1080.000000	0.0826685 	1080.000000	0.0840326 	1080.000000	9.88966e-06	
1100.000000	0.120197  	1100.000000	0.0837997 	1100.000000	0.083111  	1100.000000	0.0824405 	1100.000000	0.0837899 	1100.000000	9.72446e-06	
1120.000000	0.119795  	1120.000000	0.0835699 	1120.000000	0.0828945 	1120.000000	0.0822247 	1120.000000	0.0835603 	1120.000000	9.5649e-06	
1140.000000	0.119414  	1140.000000	0.0833525 	1140.000000	0.0826892 	1140.000000	0.0820203 	1140.000000	0.0833431 	1140.000000	9.41069e-06	
1160.000000	0.119056  	1160.000000	0.0831468 	1160.000000	0.0824946 	1160.000000	0.0818267 	1160.000000	0.0831376 	1160.000000	9.26157e-06	
1180.000000	0.118717  	1180.000000	0.0829524 	1180.000000	0.0823103 	1180.000000	0.0816434 	1180.000000	0.0829433 	1180.000000	9.11729e-06	
1200.000000	0.118398  	1200.000000	0.0827685 	1200.000000	0.082136  	1200.000000	0.0814698 	1200.000000	0.0827595 	1200.000000	8.9776e-06	
1220.000000	0.118097  	1220.000000	0.0825948 	1220.000000	0.081971  	1220.000000	0.0813054 	1220.000000	0.082586  	1220.000000	8.84229e-06	
1240.000000	0.117814  	1240.000000	0.0824307 	1240.000000	0.0818149 	1240.000000	0.0811497 	1240.000000	0.082422  	1240.000000	8.71116e-06	
1260.000000	0.117548  	1260.000000	0.0822758 	1260.000000	0.081667  	1260.000000	0.0810023 	1260.000000	0.0822672 	1260.000000	8.58401e-06	
1280.000000	0.117298  	1280.000000	0.0821296 	1280.000000	0.0815267 	1280.000000	0.0808627 	1280.000000	0.0821212 	1280.000000	8.46066e-06	
1300.000000	0.117063  	1300.000000	0.0819918 	1300.000000	0.0813935 	1300.000000	0.0807306 	1300.000000	0.0819835 	1300.000000	8.34095e-06	
1320.000000	0.116843  	1320.000000	0.081862  	1320.000000	0.0812668 	1320.000000	0.0806055 	1320.000000	0.0818538 	1320.000000	8.2247e-06	
1340.000000	0.116637  	1340.000000	0.0817399 	1340.000000	0.0811463 	1340.000000	0.0804872 	1340.000000	0.0817318 	1340.000000	8.11177e-06	
1360.000000	0.116445  	1360.000000	0.081625  	1360.000000	0.081032  	1360.000000	0.0803753 	1360.000000	0.081617  	1360.000000	8.00202e-06	
1380.000000	0.116266  	1380.000000	0.0815172 	1380.000000	0.0809237 	1380.000000	0.0802695 	1380.000000	0.0815093 	1380.000000	7.89532e-06	
1400.000000	0.1161    	1400.000000	0.081416  	1400.000000	0.0808213 	1400.000000	0.0801695 	1400.000000	0.0814082 	1400.000000	7.79153e-06	
1420.000000	0.115945  	1420.000000	0.0813213 	1420.000000	0.0807247 	1420.000000	0.0800751 	1420.000000	0.0813136 	1420.000000	7.69054e-06	
