*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
960.000000	0.00131728	960.000000	0.00133556	960.000000	0.00132138	960.000000	0.00131872	960.000000	0.00133538	960.000000	1.84653e-07	
980.000000	0.00131092	980.000000	0.00132943	980.000000	0.00131511	980.000000	0.00131246	980.000000	0.00132925	980.000000	1.81125e-07	
1000.000000	0.00130491	1000.000000	0.00132362	1000.000000	0.00130915	1000.000000	0.00130652	1000.000000	0.00132344	1000.000000	1.77733e-07	
1020.000000	0.00129923	1020.000000	0.00131813	1020.000000	0.00130347	1020.000000	0.00130086	1020.000000	0.00131795	1020.000000	1.7447e-07	
1040.000000	0.00129385	1040.000000	0.00131292	1040.000000	0.00129807	1040.000000	0.00129547	1040.000000	0.00131275	1040.000000	1.71328e-07	
1060.000000	0.00128878	1060.000000	0.001308  	1060.000000	0.00129291	1060.000000	0.00129034	1060.000000	0.00130783	1060.000000	1.683e-07 	
1080.000000	0.00128397	1080.000000	0.00130333	1080.000000	0.00128801	1080.000000	0.00128546	1080.000000	0.00130317	1080.000000	1.65381e-07	
1100.000000	0.00127944	1100.000000	0.00129891	1100.000000	0.00128334	1100.000000	0.0012808 	1100.000000	0.00129875	1100.000000	1.62565e-07	
1120.000000	0.00127515	1120.000000	0.00129473	1120.000000	0.0012789 	1120.000000	0.00127635	1120.000000	0.00129457	1120.000000	1.59845e-07	
1140.000000	0.0012711 	1140.000000	0.00129077	1140.000000	0.00127467	1140.000000	0.00127211	1140.000000	0.00129062	1140.000000	1.57218e-07	
1160.000000	0.00126728	1160.000000	0.00128702	1160.000000	0.00127064	1160.000000	0.00126806	1160.000000	0.00128687	1160.000000	1.54679e-07	
1180.000000	0.00126368	1180.000000	0.00128348	1180.000000	0.00126679	1180.000000	0.00126419	1180.000000	0.00128333	1180.000000	1.52223e-07	
1200.000000	0.00126028	1200.000000	0.00128012	1200.000000	0.00126311	1200.000000	0.00126049	1200.000000	0.00127997	1200.000000	1.49845e-07	
1220.000000	0.00125708	1220.000000	0.00127695	1220.000000	0.00125958	1220.000000	0.00125696	1220.000000	0.0012768 	1220.000000	1.47544e-07	
1240.000000	0.00125407	1240.000000	0.00127394	1240.000000	0.00125619	1240.000000	0.00125358	1240.000000	0.0012738 	1240.000000	1.45314e-07	
